Seoul,Gue,Name,Type,Open,Code,Add,Room,Howbig,Playground,Worker,Max,Now,When,X,Y,old_add,201809
서울특별시,용산구,청파어린이집,국공립,정상,4309,청파로49길 19,5,216,2,14,84,77,1986-12-10,126.969008,37.545287,청파동,494
서울특별시,용산구,햇빛어린이집,법인·단체등,정상,4306,효창원로86가길 28,5,427,1,18,84,79,1997-01-10,126.965473,37.548121,청파동,494
서울특별시,용산구,옥스포드어린이집,민간,정상,4313,청파동3가 원효로97길,5,184,0,13,49,49,2001-11-21,126.968814,37.542149,청파동,494
서울특별시,용산구,청운어린이집,민간,정상,4306,효창원로94길 23,5,186,1,14,71,63,1998-03-03,126.964791,37.548304,청파동,494
서울특별시,용산구,숙명여자대학교어린이집,직장,정상,4310,청파동2가 청파로47길,5,390,1,14,80,56,2014-02-27,126.964606,37.546113,청파동,494
서울특별시,용산구,서계어린이집,국공립,정상,4300,청파로93길 25,6,351,1,14,84,79,1982-08-10,126.96787,37.553963,청파동,494
서울특별시,용산구,백송어린이집,국공립,정상,4312,효창원로76길 25-6,6,349,1,13,79,77,2004-08-31,126.96334,37.543543,청파동,494
서울특별시,서대문구,충현방과후교실어린이집,국공립,정상,3748,북아현로22길 38,2,119,0,4,40,35,2003-02-03,126.954704,37.564803,충현동,473
서울특별시,서대문구,무지개어린이집,민간,정상,3749,북아현로14길 7,3,100,0,8,24,19,1998-01-09,126.955853,37.562768,충현동,473
서울특별시,서대문구,돈의문어린이집,국공립,정상,3746,독립문로14길 33,3,176,0,8,30,29,2017-03-01,126.961737,37.566136,충현동,473
서울특별시,서대문구,아름다운집어린이집,법인·단체등,정상,3749,북아현로14길 15-6,4,89,0,7,30,21,1997-03-01,126.956482,37.563116,충현동,473
서울특별시,서대문구,이대복지어린이집,민간,정상,3761,북아현로19길 58-21,5,125,2,13,56,56,1990-08-06,126.950687,37.563912,충현동,473
서울특별시,서대문구,산마루어린이집,국공립,정상,3747,북아현로 120,5,173,1,11,62,59,2013-12-23,126.95108,37.565717,충현동,473
서울특별시,서대문구,선화어린이집,국공립,정상,3754,북아현로4자길 31,6,256,3,16,84,74,1986-11-17,126.958934,37.561795,충현동,473
서울특별시,서대문구,경찰청어린이집,직장,정상,3739,통일로 97,6,251,2,22,90,80,2007-07-27,126.967481,37.563303,충현동,473
서울특별시,서대문구,동우어린이나라어린이집,민간,정상,3747,북아현로22나길 85,7,324,1,21,128,120,1997-02-10,126.957228,37.565574,충현동,473
서울특별시,서대문구,배화어린이집,민간,정상,3735,경기대로 82,8,133,0,13,49,49,2001-06-26,126.964762,37.56591,충현동,473
서울특별시,종로구,엄마품어린이집,가정,정상,3010,평창문화로 172,3,84,1,6,19,17,2006-05-18,126.978872,37.611076,평창동,702
서울특별시,종로구,신영어린이집,가정,정상,3004,세검정로 425,4,92,0,8,20,18,2002-02-27,126.965372,37.604462,평창동,702
서울특별시,종로구,구기어린이집,민간,정상,3012,진흥로22길 8-1,6,88,0,11,33,32,2013-09-02,126.958286,37.606688,평창동,702
서울특별시,종로구,종로생명숲어린이집,국공립,정상,3009,평창문화로 73-7,8,377,3,22,123,118,2014-01-01,126.968188,37.606397,평창동,702
서울특별시,송파구,한가람어린이집,민간,정상,5516,한가람로 446,2,138,0,4,30,28,1997-03-14,127.115348,37.537013,풍납1동,560
서울특별시,송파구,샤론어린이집,가정,정상,5518,풍성로23길 41,2,74,0,5,16,9,2003-08-12,127.120573,37.537169,풍납1동,560
서울특별시,송파구,피터팬어린이집,민간,정상,5522,풍성로 57,3,100,0,7,29,19,2004-12-30,127.118846,37.533921,풍납1동,560
서울특별시,송파구,풍납사임당어린이집,가정,정상,5515,한가람로 468,3,51,1,6,19,16,2006-08-01,127.116584,37.538653,풍납1동,560
서울특별시,송파구,다솜어린이집,가정,정상,5516,한가람로 448,3,71,0,6,19,19,1997-03-25,127.11529,37.537102,풍납1동,560
서울특별시,송파구,아이꿈터어린이집,가정,정상,5516,한가람로 446,3,55,0,5,19,14,2006-05-12,127.115252,37.536507,풍납1동,560
서울특별시,송파구,풍납또래어린이집,국공립,정상,5514,한가람로 478,3,102,0,6,20,19,2017-11-21,127.117929,37.539744,풍납1동,560
서울특별시,송파구,두리어린이집,민간,정상,5512,바람드리길 41,4,109,0,7,36,16,1998-06-09,127.120445,37.537501,풍납1동,560
서울특별시,송파구,오렌지어린이집,민간,정상,5517,바람드리8길 2,5,126,0,7,45,33,2003-02-14,127.11776,37.537751,풍납1동,560
서울특별시,송파구,수어린이집,민간,정상,5512,바람드리13길 1,5,104,0,8,37,27,2009-10-01,127.119252,37.537907,풍납1동,560
서울특별시,송파구,풍성어린이집,국공립,정상,5521,풍성로25길 21-3,6,260,1,16,88,88,1991-07-01,127.120436,37.535366,풍납1동,560
서울특별시,송파구,파란나라어린이집,민간,정상,5533,풍성로14길 9,3,83,0,7,28,17,1993-06-17,127.116588,37.533535,풍납2동,1205
서울특별시,송파구,리틀샤론어린이집,가정,정상,5533,풍성로16길 14,3,45,0,4,17,8,2005-01-13,127.116557,37.533282,풍납2동,1205
서울특별시,송파구,함께하는어린이집,가정,정상,5533,풍성로14길 19,3,32,0,4,12,8,2006-04-07,127.116451,37.532642,풍납2동,1205
서울특별시,송파구,피터팬랜드어린이집,민간,정상,5528,풍성로 52,3,84,0,6,31,26,2005-12-23,127.118078,37.532879,풍납2동,1205
서울특별시,송파구,키즈월드어린이집,가정,정상,5532,토성로 37,3,60,2,4,18,8,2004-11-22,127.115583,37.5305,풍납2동,1205
서울특별시,송파구,꾸미나라어린이집,가정,정상,5527,풍성로 38,3,74,0,5,15,13,1996-09-19,127.116567,37.534319,풍납2동,1205
서울특별시,송파구,엔젤어린이집,가정,정상,5530,올림픽로 525,3,60,0,5,20,13,2009-03-18,127.118991,37.529336,풍납2동,1205
서울특별시,송파구,솔바람어린이집,국공립,정상,5528,풍성로20길 3,3,212,1,9,43,43,2011-09-01,127.117784,37.533814,풍납2동,1205
서울특별시,송파구,극동아이누리어린이집,가정,정상,5539,강동대로9길 8,3,48,0,5,18,11,2012-05-25,127.1162,37.527125,풍납2동,1205
서울특별시,송파구,아리솔어린이집,가정,정상,5527,올림픽로51길 62,3,55,0,3,20,11,2014-01-15,127.115207,37.534507,풍납2동,1205
서울특별시,송파구,야호은물어린이집,가정,정상,5530,올림픽로 525,4,58,0,5,19,19,1994-05-27,127.118822,37.529235,풍납2동,1205
서울특별시,송파구,청목나래어린이집,민간,정상,5526,풍성로14길 24,4,114,0,4,37,11,2004-12-30,127.115446,37.532508,풍납2동,1205
서울특별시,송파구,꼬마숲리틀두레어린이집,가정,정상,5532,풍성로24길 42,4,45,0,3,17,5,2008-07-08,127.117044,37.532304,풍납2동,1205
서울특별시,송파구,보물섬어린이집,가정,정상,5531,풍성로26길 31,4,54,0,5,19,14,2012-12-13,127.11854,37.531144,풍납2동,1205
서울특별시,송파구,풍납토성어린이집,국공립,정상,5536,토성로 34,4,56,0,8,21,21,2016-04-26,127.11389,37.530136,풍납2동,1205
서울특별시,송파구,현대어린이집,민간,정상,5531,토성로15길 15-6,5,102,0,9,34,32,1997-03-06,127.117518,37.530505,풍납2동,1205
서울특별시,송파구,우리누리송파어린이집,직장,정상,5506,강동대로 62,5,141,0,10,48,39,2015-02-25,127.113785,37.526549,풍납2동,1205
서울특별시,송파구,열매어린이집,국공립,정상,5538,올림픽로47길 9,6,253,1,12,102,77,1996-03-01,127.117669,37.527226,풍납2동,1205
서울특별시,송파구,우리두리어린이집,민간,정상,5537,강동대로 61-15,6,224,0,12,80,49,2006-05-10,127.114789,37.527791,풍납2동,1205
서울특별시,송파구,우리어린이집,민간,정상,5532,토성로 37,6,121,1,7,46,26,2002-03-26,127.115297,37.530777,풍납2동,1205
서울특별시,송파구,풍납어린이집,국공립,정상,5537,토성로 60,7,310,2,16,105,104,1997-02-05,127.116564,37.528849,풍납2동,1205
서울특별시,송파구,사랑어린이집,민간,정상,5531,토성로19길 35-1,7,297,1,11,127,72,1991-12-27,127.11935,37.531519,풍납2동,1205
서울특별시,송파구,서울아산병원어린이집,직장,정상,5505,올림픽로43길 88,18,1167,1,50,300,296,1997-03-29,127.109355,37.526182,풍납2동,1205
서울특별시,중구,제일병원직장어린이집,직장,정상,4619,퇴계로 258-1,4,156,0,6,49,10,2014-12-23,127.000487,37.562479,필동,145
서울특별시,중구,필동어린이집,국공립,정상,4626,퇴계로36가길 60,5,266,1,16,79,65,1982-11-20,126.995447,37.557633,필동,145
서울특별시,노원구,엄지어린이집,가정,정상,1791,한글비석로 89,3,58,0,5,19,9,1994-08-08,127.071672,37.638125,하계1동,696
서울특별시,노원구,초록별어린이집,가정,정상,1829,한글비석로 56,3,51,0,6,20,20,2005-01-06,127.068686,37.635867,하계1동,696
서울특별시,노원구,짐랜드어린이집,민간,정상,1809,공릉로62가길 30,3,167,0,6,39,19,1997-05-03,127.073921,37.636791,하계1동,696
서울특별시,노원구,맑은샘어린이집,가정,정상,1831,공릉로59길 25,3,68,0,5,15,15,2006-08-30,127.071256,37.632373,하계1동,696
서울특별시,노원구,큰나무어린이집,가정,정상,1831,공릉로59길 25,3,72,0,3,13,9,2004-12-06,127.071028,37.632489,하계1동,696
서울특별시,노원구,하계사임당어린이집,민간,정상,1790,한글비석로1길 27,4,149,0,8,33,24,2004-02-11,127.070382,37.638944,하계1동,696
서울특별시,노원구,하계현대어린이집,국공립,정상,1747,노원로18길 19,4,107,0,8,38,31,2018-03-01,127.071932,37.644561,하계1동,696
서울특별시,노원구,보람어린이집,국공립,정상,1748,노원로16길 15,5,184,5,10,83,58,1993-03-10,127.073436,37.64296,하계1동,696
서울특별시,노원구,청솔창의어린이집,국공립,정상,1830,공릉로59가길 13,7,269,1,14,89,66,2016-01-01,127.070952,37.634083,하계1동,696
서울특별시,노원구,하계어린이집,국공립,정상,1808,공릉로58마길 1,15,844,2,31,255,238,1993-07-01,127.076547,37.637001,하계1동,696
서울특별시,노원구,아이해피어린이집,가정,정상,1776,섬밭로 209,3,86,0,6,20,19,2004-08-02,127.065696,37.634934,하계2동,856
서울특별시,노원구,그림나라어린이집,가정,정상,1784,한글비석로 57,3,55,0,5,19,16,1999-07-09,127.068642,37.636669,하계2동,856
서울특별시,노원구,하계지혜어린이집,가정,정상,1863,섬밭로 196,3,40,0,5,15,12,2002-09-14,127.067933,37.633564,하계2동,856
서울특별시,노원구,조이어린이집,가정,정상,1863,섬밭로 196,3,52,0,5,15,15,2005-01-12,127.06798,37.633465,하계2동,856
서울특별시,노원구,초롱별어린이집,가정,정상,1863,섬밭로 190,3,71,0,6,16,15,1995-05-25,127.067124,37.633071,하계2동,856
서울특별시,노원구,동화나라어린이집,가정,정상,1863,섬밭로 190,3,94,0,6,16,12,2000-06-05,127.067124,37.633071,하계2동,856
서울특별시,노원구,꾸러기동산어린이집,가정,정상,1863,섬밭로 190,3,71,0,4,13,12,1995-03-27,127.067124,37.633071,하계2동,856
서울특별시,노원구,성신어린이집,가정,정상,1863,섬밭로 190,3,86,0,6,13,13,2006-11-09,127.067124,37.633071,하계2동,856
서울특별시,노원구,이레삐아제어린이집,가정,정상,1776,섬밭로 209,3,85,0,4,16,15,2007-03-15,127.065696,37.634934,하계2동,856
서울특별시,노원구,학여울어린이집,국공립,정상,1775,동일로207길 186,3,145,0,6,20,20,2017-02-20,127.061696,37.635848,하계2동,856
서울특별시,노원구,믿음어린이집,가정,정상,1863,섬밭로 196,4,144,0,5,13,12,1995-10-26,127.067933,37.633564,하계2동,856
서울특별시,노원구,하계햇빛어린이집,국공립,정상,1776,섬밭로 229,4,65,0,7,20,20,2015-10-01,127.064205,37.635462,하계2동,856
서울특별시,노원구,청구몬테소리어린이집,가정,정상,1775,동일로207길 184,4,145,0,6,20,20,1995-08-03,127.060851,37.637247,하계2동,856
서울특별시,노원구,한내어린이집,국공립,정상,1863,공릉로55길 88,5,229,1,12,79,74,1992-03-06,127.067941,37.632041,하계2동,856
서울특별시,노원구,청구어린이집,민간,정상,1775,동일로207길 186,5,250,2,14,59,58,2001-03-19,127.061683,37.635992,하계2동,856
서울특별시,용산구,엘지유플러스어린이집,직장,정상,4379,한강로3가 한강대로,3,103,0,8,39,26,1996-04-18,126.963489,37.523793,한강로동,623
서울특별시,용산구,우림별빛어린이집,가정,정상,4380,이촌로29길 21-7,3,63,1,6,20,20,2009-05-18,126.959733,37.525463,한강로동,623
서울특별시,용산구,아이뜰어린이집,가정,정상,4422,이촌로71길 10,3,60,0,6,20,20,2010-02-01,126.973544,37.520656,한강로동,623
서울특별시,용산구,한가람꼬마숲어린이집,가정,정상,4422,이촌로71길 10,3,77,0,6,18,18,2015-04-20,126.973544,37.520656,한강로동,623
서울특별시,용산구,새둥지어린이집,가정,정상,4422,이촌로65가길 3,4,75,0,6,20,19,2017-03-27,126.971777,37.522487,한강로동,623
서울특별시,용산구,용산어린이집,국공립,정상,4386,한강로2가 한강대로38길,6,328,1,13,97,80,1978-12-16,126.968997,37.528013,한강로동,623
서울특별시,용산구,한강로어린이집,국공립,정상,4388,서빙고로 4-9,6,487,2,11,65,65,2009-10-09,126.965275,37.52553,한강로동,623
서울특별시,용산구,아모레퍼시픽 서울어린이집,직장,정상,4386,한강로2가 한강대로,6,305,1,27,94,84,2017-12-05,126.968658,37.528794,한강로동,623
서울특별시,용산구,드림방과후어린이집,법인·단체등,정상,4404,이태원로36길 7,1,85,0,2,20,16,2006-06-01,126.999443,37.534727,한남동,702
서울특별시,용산구,청화어린이집,가정,정상,4416,보광로 14,3,112,0,7,20,14,2011-08-22,127.001996,37.525711,한남동,702
서울특별시,용산구,홈타운키즈어린이집,가정,정상,4411,장문로 141,3,54,0,5,19,18,2011-06-29,127.003686,37.528789,한남동,702
서울특별시,용산구,유엔빌리지어린이집,가정,정상,4420,독서당로20길 9-5,3,72,0,5,20,20,2012-03-12,127.009293,37.533422,한남동,702
서울특별시,용산구,순천향대학교서울병원어린이집,직장,정상,4409,대사관로34가길 2-18,3,56,0,4,20,2,2016-04-11,127.004824,37.531718,한남동,702
서울특별시,용산구,한남어린이집,국공립,정상,4400,대사관로5길 1,4,150,1,12,52,52,2006-02-28,127.000475,37.534573,한남동,702
서울특별시,용산구,아이제일어린이집,직장,정상,4348,이태원로49길 24-7,4,169,3,12,45,35,2008-05-21,126.999294,37.537465,한남동,702
서울특별시,용산구,조은어린이집,가정,정상,4410,독서당로6길 16,4,84,0,6,19,14,2010-10-05,127.008471,37.529748,한남동,702
서울특별시,용산구,IBK 참!좋은 어린이집,직장,정상,4419,한남대로 72,6,297,1,18,100,68,2012-03-27,127.007088,37.535026,한남동,702
서울특별시,용산구,맑은숲어린이집,국공립,정상,4417,한남대로40길 76,6,735,1,13,90,67,2017-12-26,127.003278,37.54504,한남동,702
서울특별시,용산구,하늘빛어린이집,민간,정상,4408,우사단로10길 115,7,178,0,11,49,47,1997-02-11,127.001491,37.531383,한남동,702
서울특별시,마포구,경기어린이집,가정,정상,4022,양화로1길 108,3,45,0,6,17,15,2005-12-01,126.908197,37.552894,합정동,1038
서울특별시,마포구,새별어린이집,가정,정상,4020,희우정로 60-8,3,81,0,6,16,14,2011-06-13,126.905744,37.551898,합정동,1038
서울특별시,마포구,도담i어린이집,가정,정상,4022,월드컵로7길 36-7,3,53,0,3,18,6,2013-11-22,126.909856,37.553189,합정동,1038
서울특별시,마포구,또바기어린이집,협동,정상,4025,월드컵로5길 33-18,4,102,0,9,38,33,2005-10-17,126.910513,37.550834,합정동,1038
서울특별시,마포구,엄마사랑 어린이집,가정,정상,4026,포은로 20-4,4,100,0,7,20,20,2010-01-27,126.909079,37.549875,합정동,1038
서울특별시,마포구,KB합정어린이집,직장,정상,4026,포은로2가길 59,4,225,2,9,49,14,2018-03-16,126.910088,37.549713,합정동,1038
서울특별시,마포구,정다운키즈어린이집,가정,정상,4028,희우정로 27,4,51,1,8,19,19,2013-03-12,126.907724,37.549619,합정동,1038
서울특별시,마포구,크니크니어린이집,국공립,정상,4024,월드컵로1길 14,4,180,1,12,65,63,2015-04-07,126.912132,37.550029,합정동,1038
서울특별시,마포구,합정어린이집,국공립,정상,4083,양화진길 43,5,262,1,11,79,57,1997-06-17,126.912407,37.546698,합정동,1038
서울특별시,마포구,도토리어린이집,국공립,정상,4019,희우정로 53-6,6,270,8,15,99,94,2017-09-01,126.905413,37.551355,합정동,1038
서울특별시,성동구,구립 행당방과후교실어린이집,국공립,정상,4745,고산자로8다길 15,1,40,0,3,20,14,1998-03-01,127.037552,37.557579,행당제1동,662
서울특별시,성동구,꼬마숲어린이집,가정,정상,4746,고산자로 164,3,84,0,6,19,16,2011-01-27,127.036167,37.555243,행당제1동,662
서울특별시,성동구,구립 은행어린이집,국공립,정상,4745,고산자로10길 18,4,183,1,11,64,63,2002-03-14,127.03617,37.558513,행당제1동,662
서울특별시,성동구,성동구청 무지개 어린이집,직장,정상,4744,고산자로10길 13,4,129,0,10,49,44,2004-09-01,127.035335,37.559209,행당제1동,662
서울특별시,성동구,행당한신어린이집,민간,정상,4746,고산자로 164,4,210,1,8,65,36,2003-02-25,127.036167,37.555234,행당제1동,662
서울특별시,성동구,아이사랑영재 어린이집,가정,정상,4746,고산자로 164,4,94,0,6,20,18,2002-11-14,127.036258,37.555198,행당제1동,662
서울특별시,성동구,하늘꿈 어린이집,가정,정상,4746,고산자로 164,4,96,0,6,20,19,2003-12-29,127.036406,37.555127,행당제1동,662
서울특별시,성동구,구립 왕십리어린이집,국공립,정상,4750,고산자로 262,6,257,2,15,93,91,2012-09-30,127.036629,37.562473,행당제1동,662
서울특별시,성동구,아이꿈어린이집,가정,정상,4713,행당로 79,3,97,0,6,19,11,2003-04-01,127.027216,37.557755,행당제2동,1318
서울특별시,성동구,한빛 어린이집,가정,정상,4713,행당로 79,3,57,0,6,20,20,1997-08-09,127.027163,37.556629,행당제2동,1318
서울특별시,성동구,고운꽃뜰 어린이집,가정,정상,4713,행당로 79,3,56,0,6,20,20,2005-04-08,127.02726,37.557864,행당제2동,1318
서울특별시,성동구,또또 어린이집,가정,정상,4717,행당로 82,3,84,0,6,20,20,1999-06-14,127.028454,37.555684,행당제2동,1318
서울특별시,성동구,엔젤어린이집,가정,정상,4717,행당로 82,3,84,0,6,19,19,2009-08-31,127.028499,37.555702,행당제2동,1318
서울특별시,성동구,둥지어린이집,가정,정상,4713,행당로 79,3,71,0,6,20,19,2011-04-27,127.027183,37.557701,행당제2동,1318
서울특별시,성동구,대림꼬마숲어린이집,가정,정상,4713,행당로 75,3,63,0,5,19,17,2011-08-09,127.027808,37.55749,행당제2동,1318
서울특별시,성동구,구립 행당푸르지오어린이집,국공립,정상,4716,고산자로 177,3,80,0,9,30,30,2011-12-05,127.032466,37.55523,행당제2동,1318
서울특별시,성동구,아기나무어린이집,가정,정상,4713,행당로 87,3,60,0,3,13,12,2013-03-25,127.028524,37.557297,행당제2동,1318
서울특별시,성동구,큰꿈어린이집,가정,정상,4717,행당로 82,3,96,0,5,20,12,2013-04-25,127.028487,37.555747,행당제2동,1318
서울특별시,성동구,아이러브 어린이집,가정,정상,4716,독서당로 441,4,97,0,8,20,19,2008-12-24,127.032974,37.554514,행당제2동,1318
서울특별시,성동구,짐키드어린이집,가정,정상,4717,행당로 82,4,84,0,5,19,11,2009-08-21,127.028353,37.555647,행당제2동,1318
서울특별시,성동구,도담아이 어린이집,가정,정상,4713,행당로 79,4,61,0,6,20,18,2014-02-13,127.027259,37.557945,행당제2동,1318
서울특별시,성동구,구립 금봉어린이집,국공립,정상,4719,독서당로57가길 24,5,224,1,11,79,78,1983-07-14,127.028208,37.552871,행당제2동,1318
서울특별시,성동구,구립 행당어린이집,국공립,정상,4717,행당로 82,5,201,1,13,84,81,2000-01-21,127.028668,37.55574,행당제2동,1318
서울특별시,성동구,성광교회부설예원어린이집,민간,정상,4717,행당로6길 97,5,214,2,8,60,39,1997-07-03,127.030013,37.556787,행당제2동,1318
서울특별시,성동구,튼튼삐아제어린이집,민간,정상,4713,행당로 75,8,312,1,15,99,88,1999-11-03,127.027191,37.557926,행당제2동,1318
서울특별시,성동구,구립 행응어린이집,국공립,정상,4719,독서당로63길 34,8,260,1,15,101,98,1984-02-05,127.031203,37.553184,행당제2동,1318
서울특별시,관악구,그림어린이집,가정,정상,8735,관악로30길 12,3,71,1,4,20,9,2003-03-18,126.958308,37.485508,행운동,899
서울특별시,관악구,또래가정어린이집,가정,정상,8735,관악로30길 12,3,79,0,8,20,20,2000-05-30,126.958752,37.485331,행운동,899
서울특별시,관악구,피카소 어린이집,가정,정상,8735,관악로30길 12,3,35,0,5,13,10,2009-03-02,126.959508,37.484635,행운동,899
서울특별시,관악구,우성어린이집,가정,정상,8735,관악로30길 12,3,84,0,4,20,6,2012-06-25,126.959609,37.484708,행운동,899
서울특별시,관악구,우주어린이집,가정,정상,8740,남부순환로231길 46-5,3,50,0,4,15,6,2013-08-29,126.958538,37.481176,행운동,899
서울특별시,관악구,구립원당어린이집,국공립,정상,8740,행운1길 6-3,4,139,2,12,65,59,1996-03-02,126.958825,37.480061,행운동,899
서울특별시,관악구,24시간연세어린이집,민간,정상,8735,관악로 246,4,171,1,13,42,24,1995-06-12,126.957011,37.4861,행운동,899
서울특별시,관악구,또래또어린이집,가정,정상,8735,관악로30길 12,4,97,0,7,20,20,2005-01-07,126.958659,37.485511,행운동,899
서울특별시,관악구,민지어린이집,민간,정상,8739,행운1길 9,4,98,0,3,26,10,1999-12-28,126.95849,37.47976,행운동,899
서울특별시,관악구,구립아기구름어린이집,국공립,정상,8742,남부순환로237길 22,4,63,1,8,20,20,2017-03-01,126.96079,37.479375,행운동,899
서울특별시,관악구,구립조앤아이어린이집,국공립,정상,8735,관악로30길 12,4,72,0,7,20,18,2018-02-23,126.959562,37.484834,행운동,899
서울특별시,관악구,종인어린이집,민간,정상,8801,솔밭로 20,5,193,3,14,96,47,1999-01-09,126.963451,37.479092,행운동,899
서울특별시,관악구,해오름어린이집,민간,정상,8802,남부순환로 1969,5,218,2,13,70,65,2008-05-28,126.967838,37.475806,행운동,899
서울특별시,관악구,구립까치산어린이집,국공립,정상,8735,행운10길 21,5,73,0,7,25,22,2015-08-26,126.961401,37.482669,행운동,899
서울특별시,관악구,구립행운어린이집,국공립,정상,8736,행운1라길 9,5,534,1,12,68,56,2017-01-01,126.956746,37.483232,행운동,899
서울특별시,관악구,에덴어린이집,법인·단체등,정상,8737,행운1마길 29,8,258,2,15,94,80,1999-01-15,126.955115,37.482632,행운동,899
서울특별시,종로구,창경어린이집,국공립,정상,3073,명륜3가 성균관로1길,3,90,0,8,34,26,2014-07-01,126.99775,37.583414,혜화동,407
서울특별시,종로구,만나어린이집,민간,정상,3067,혜화로14길 19,5,131,0,12,46,32,2006-01-06,127.000513,37.590195,혜화동,407
서울특별시,종로구,영희어린이집,민간,정상,3076,혜화로2길 12-6,6,263,1,11,72,34,1997-09-03,127.001084,37.586451,혜화동,407
서울특별시,종로구,명륜어린이집,국공립,정상,3065,성균관로13길 66,11,1155,1,27,136,105,1984-11-30,126.994926,37.591355,혜화동,407
서울특별시,서대문구,꾸러기어린이집,가정,정상,3612,세검정로1길 93,3,73,0,7,20,20,2006-03-30,126.945535,37.594492,홍은제1동,853
서울특별시,서대문구,새벽산어린이집,가정,정상,3612,세검정로1길 95,3,51,0,5,19,18,2003-12-29,126.944679,37.594953,홍은제1동,853
서울특별시,서대문구,우리들어린이집,가정,정상,3612,세검정로1길 95,3,84,0,8,19,19,2012-03-01,126.944528,37.595222,홍은제1동,853
서울특별시,서대문구,벽산어린이집,가정,정상,3612,세검정로1길 95,4,82,0,5,19,13,1999-03-03,126.944628,37.595367,홍은제1동,853
서울특별시,서대문구,꿈빛나무어린이집,국공립,정상,3611,세검정로1길 116,4,190,1,11,66,65,2009-01-01,126.94644,37.595392,홍은제1동,853
서울특별시,서대문구,작은숲어린이집,국공립,정상,3601,포방터10길 33,4,52,0,6,19,17,2018-03-01,126.950728,37.602071,홍은제1동,853
서울특별시,서대문구,산들어린이집,국공립,정상,3615,통일로 510,4,104,0,1,37,0,2018-03-05,126.941587,37.593429,홍은제1동,853
서울특별시,서대문구,은화어린이집,국공립,정상,3603,홍은중앙로7길 63-8,5,159,1,12,74,62,1984-03-13,126.945407,37.601176,홍은제1동,853
서울특별시,서대문구,토마토어린이집,민간,정상,3611,세검정로1길 106-3,5,95,1,7,35,23,2009-01-09,126.946389,37.595004,홍은제1동,853
서울특별시,서대문구,청목어린이집,민간,정상,3602,홍은중앙로11길 13,6,179,1,14,67,62,2006-03-08,126.948498,37.60124,홍은제1동,853
서울특별시,서대문구,서문어린이집,민간,정상,3600,홍은중앙로 139,8,309,0,10,91,25,1996-11-25,126.949077,37.602732,홍은제1동,853
서울특별시,서대문구,또오기어린이집,가정,정상,3648,연희로41길 102,2,37,0,5,14,11,2003-09-26,126.934662,37.593079,홍은제2동,930
서울특별시,서대문구,사랑어린이집,가정,정상,3648,연희로41길 102,3,81,0,6,19,17,1995-11-15,126.934662,37.593079,홍은제2동,930
서울특별시,서대문구,한마음어린이집,민간,정상,3659,가좌로 100-8,4,89,0,6,24,19,2001-02-06,126.927272,37.581767,홍은제2동,930
서울특별시,서대문구,킨더월드어린이집,민간,정상,3675,가좌로 143,4,224,0,10,64,41,2003-10-02,126.923483,37.584652,홍은제2동,930
서울특별시,서대문구,햇살나무어린이집,가정,정상,3648,연희로 377,4,47,0,7,17,16,2010-10-13,126.937593,37.589988,홍은제2동,930
서울특별시,서대문구,송중어린이집,민간,정상,3659,가좌로 56,5,245,1,8,61,33,1994-10-31,126.93001,37.578719,홍은제2동,930
서울특별시,서대문구,샛별어린이집,민간,정상,3650,연희로41길 45,5,257,0,10,49,47,1996-07-12,126.935149,37.590668,홍은제2동,930
서울특별시,서대문구,명성어린이집,민간,정상,3651,연희로39길 30,5,118,0,6,44,17,2006-11-08,126.93386,37.587359,홍은제2동,930
서울특별시,서대문구,홍은어린이집,국공립,정상,3658,모래내로 332-10,7,225,0,16,85,79,2005-03-02,126.933926,37.579611,홍은제2동,930
서울특별시,서대문구,삼성한울어린이집,가정,정상,3731,통일로 319,3,51,0,5,18,18,2005-06-15,126.951276,37.57837,홍제제1동,923
서울특별시,서대문구,현대아이사랑어린이집,국공립,정상,3638,통일로39가길 57,3,50,0,6,18,18,2017-03-01,126.94144,37.588626,홍제제1동,923
서울특별시,서대문구,홍제어린이집,국공립,정상,3729,모래내로24길 9-12,4,150,1,14,60,59,1992-12-15,126.944394,37.583886,홍제제1동,923
서울특별시,서대문구,하나어린이집,가정,정상,3638,통일로39가길 57,4,57,0,5,20,17,2004-12-31,126.941275,37.589057,홍제제1동,923
서울특별시,서대문구,고은어린이집,국공립,정상,3646,모래내로 459-6,7,229,1,21,93,80,1982-10-01,126.945476,37.58586,홍제제1동,923
서울특별시,서대문구,명랑어린이집,국공립,정상,3643,홍제내길 18,7,250,1,13,82,69,2014-01-01,126.937053,37.583414,홍제제1동,923
서울특별시,서대문구,파랑새어린이집,민간,정상,3639,통일로39다길 8,8,217,2,18,97,88,1996-07-23,126.942638,37.587177,홍제제1동,923
서울특별시,서대문구,푸른꿈동산어린이집,민간,정상,3642,홍제내2다길 25,8,236,2,15,89,87,1996-04-18,126.938024,37.584396,홍제제1동,923
서울특별시,서대문구,한빛어린이집,가정,정상,3631,통일로34길 43,2,77,0,5,20,12,2005-06-15,126.94924,37.587929,홍제제2동,567
서울특별시,서대문구,왕자와공주어린이집,가정,정상,3730,통일로25길 30,2,40,0,4,16,9,2003-08-29,126.947139,37.582712,홍제제2동,567
서울특별시,서대문구,하늘꿈어린이집,가정,정상,3730,통일로25길 30,3,55,0,6,19,17,2004-08-11,126.947214,37.583028,홍제제2동,567
